player_name,club,atta_serial,atta_position,atta_assists,atta_corner_taken,atta_offsides,atta_dribbles,atta_match_played,atte_serial,atte_position,atte_total_attempts,atte_on_target,atte_off_target,atte_blocked,atte_match_played,defe_serial,defe_position,defe_balls_recoverd,defe_tackles,defe_t_won,defe_t_lost,defe_clearance_attempted,defe_match_played,disc_serial,disc_position,disc_fouls_committed,disc_fouls_suffered,disc_red,disc_yellow,disc_minutes_played,disc_match_played,dist_serial,dist_position,dist_pass_accuracy,dist_pass_attempted,dist_pass_completed,dist_cross_accuracy,dist_cross_attempted,dist_cross_complted,dist_freekicks_taken,dist_match_played,goal_serial_x,goal_position_x,goal_saved,goal_conceded,goal_saved_penalties,goal_cleansheets,goal_punches_made,goal_match_played_x,goal_serial_y,goal_position_y,goal_goals,goal_right_foot,goal_left_foot,goal_headers,goal_others,goal_inside_area,goal_outside_areas,goal_penalties,goal_match_played_y,key__position,key__minutes_played,key__match_played,key__goals,key__assists,key__distance_covered,cluster,pca1,pca2
tijani,salzburg,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,543.0,Midfielder,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,23.0,1.0,0.0,0.0,3.1,3,-4.7282027602683785,-1.6808782406071319
tillman,bayern,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,18.0,2.0,0.0,0.0,3.6,3,-4.802949271380028,-1.4340087592292823
tolisso,bayern,64.0,Midfielder,1.0,0.0,0.0,0.0,4.0,219.0,Midfielder,4.0,2.0,2.0,0.0,4.0,250.0,Midfielder,15.0,3.0,2.0,1.0,2.0,4.0,201.0,Midfielder,5.0,3.0,0.0,0.0,234.0,4.0,181.0,Midfielder,86.8,197.0,178.0,0.0,2.0,0.0,6.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,234.0,4.0,0.0,1.0,31.3,1,-0.3982719936189318,0.1710351256578193
tolói,atalanta,0.0,0,0.0,0.0,0.0,0.0,0.0,219.0,Defender,4.0,1.0,3.0,0.0,4.0,82.0,Defender,34.0,6.0,5.0,1.0,6.0,4.0,326.0,Defender,3.0,1.0,0.0,0.0,360.0,4.0,297.0,Defender,83.3,231.0,189.0,50.0,10.0,5.0,5.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,360.0,4.0,0.0,0.0,45.2,1,-0.1015932839467004,1.6064731354776332
tomori,milan,0.0,0,0.0,0.0,0.0,0.0,0.0,277.0,Defender,3.0,2.0,1.0,0.0,5.0,110.0,Defender,30.0,10.0,3.0,7.0,22.0,5.0,107.0,Defender,7.0,4.0,2.0,0.0,418.0,5.0,161.0,Defender,87.4,194.0,169.0,0.0,0.0,0.0,3.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,Defender,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,Defender,418.0,5.0,1.0,0.0,45.4,0,1.4667582413529707,1.7432776679813098
tonali,milan,0.0,0,0.0,0.0,0.0,0.0,0.0,347.0,Midfielder,2.0,0.0,1.0,1.0,6.0,189.0,Midfielder,21.0,2.0,2.0,0.0,6.0,6.0,326.0,Midfielder,3.0,6.0,0.0,0.0,333.0,6.0,420.0,Midfielder,78.5,184.0,148.0,33.0,9.0,3.0,14.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,333.0,6.0,0.0,0.0,44.4,1,-0.05175875743502322,1.4314334259495747
toni martínez,porto,0.0,0,0.0,0.0,0.0,0.0,0.0,440.0,Forward,1.0,0.0,0.0,1.0,6.0,578.0,Forward,1.0,1.0,0.0,1.0,0.0,6.0,417.0,Forward,2.0,3.0,0.0,0.0,144.0,6.0,125.0,Forward,89.0,20.0,16.0,0.0,2.0,0.0,0.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forward,144.0,6.0,0.0,0.0,19.6,1,-1.9865383490642843,-0.47278264708560785
traore,sheriff,64.0,Midfielder,1.0,0.0,1.0,13.0,6.0,69.0,Midfielder,11.0,4.0,6.0,1.0,6.0,226.0,Midfielder,17.0,5.0,0.0,5.0,8.0,6.0,94.0,Midfielder,8.0,7.0,0.0,0.0,530.0,6.0,426.0,Midfielder,78.0,105.0,83.0,33.0,3.0,1.0,1.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,Midfielder,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,6.0,Midfielder,530.0,6.0,2.0,1.0,64.4,6,4.133303087621139,-2.4376709822271208
traoré,shakhtar donetsk,0.0,0,0.0,0.0,0.0,0.0,0.0,440.0,Forward,1.0,1.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,491.0,Forward,1.0,1.0,0.0,0.0,101.0,2.0,607.0,Forward,36.5,22.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forward,101.0,2.0,0.0,0.0,10.5,1,-3.7799428392515915,-1.042751381707894
trigueros,villarreal,0.0,0,0.0,0.0,0.0,0.0,0.0,153.0,Midfielder,6.0,6.0,0.0,0.0,9.0,385.0,Midfielder,8.0,6.0,1.0,5.0,4.0,9.0,326.0,Midfielder,3.0,6.0,0.0,0.0,330.0,9.0,343.0,Midfielder,81.3,142.0,116.0,0.0,2.0,0.0,4.0,9.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,Midfielder,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,Midfielder,330.0,9.0,1.0,0.0,42.9,2,2.071134900088965,-0.5692174532650773
trippier,atlético,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,404.0,Defender,7.0,3.0,3.0,0.0,1.0,3.0,491.0,Defender,1.0,4.0,0.0,0.0,220.0,3.0,494.0,Defender,73.3,95.0,70.0,20.0,5.0,1.0,2.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,220.0,3.0,0.0,0.0,27,1,-2.512721990705194,-0.3452796882052936
trubin,shakhtar donetsk,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,306.0,Goalkeeper,83.0,94.0,78.0,0.0,0.0,0.0,5.0,3.0,11.0,Goalkeeper,18.0,9.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goalkeeper,270.0,3.0,0.0,0.0,15.5,3,-4.193925888101217,0.14395896875129172
tsimikas,liverpool,24.0,Defender,2.0,16.0,0.0,4.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,146.0,Defender,26.0,2.0,1.0,1.0,10.0,5.0,263.0,Defender,4.0,8.0,0.0,0.0,344.0,5.0,417.0,Defender,78.6,201.0,165.0,22.0,40.0,9.0,8.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,344.0,5.0,0.0,2.0,42.7,1,1.6434423089974277,0.7688807120156944
tsygankov,dynamo kyiv,64.0,Midfielder,1.0,10.0,0.0,8.0,6.0,98.0,Midfielder,9.0,2.0,4.0,3.0,6.0,198.0,Midfielder,20.0,5.0,1.0,4.0,6.0,6.0,326.0,Midfielder,3.0,5.0,1.0,0.0,490.0,6.0,255.0,Midfielder,84.7,174.0,148.0,22.0,9.0,2.0,3.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,490.0,6.0,0.0,1.0,65.8,0,2.4334970435304317,0.31961011373352605
tymchyk,dynamo kyiv,0.0,0,0.0,0.0,0.0,0.0,0.0,440.0,Defender,1.0,1.0,0.0,0.0,4.0,337.0,Defender,10.0,1.0,0.0,1.0,1.0,4.0,417.0,Defender,2.0,3.0,1.0,0.0,160.0,4.0,461.0,Defender,75.8,94.0,75.0,0.0,3.0,0.0,2.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,160.0,4.0,0.0,0.0,22,1,-2.1655039438626047,-0.04938725508972403
tătăruşanu,milan,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,Goalkeeper,90.3,93.0,83.0,0.0,0.0,0.0,6.0,3.0,36.0,Goalkeeper,8.0,2.0,0.0,1.0,2.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goalkeeper,270.0,3.0,0.0,0.0,18.6,3,-4.323673443899283,0.16867278866474278
ugarte,sporting cp,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,404.0,Midfielder,7.0,7.0,3.0,4.0,1.0,4.0,107.0,Midfielder,7.0,8.0,1.0,0.0,205.0,4.0,270.0,Midfielder,84.0,74.0,65.0,50.0,2.0,1.0,3.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,205.0,4.0,0.0,0.0,29.6,1,-1.3834951117393086,0.7277107820013154
ulmer,salzburg,0.0,0,0.0,0.0,0.0,0.0,0.0,179.0,Defender,5.0,2.0,1.0,2.0,8.0,41.0,Defender,41.0,6.0,2.0,4.0,20.0,8.0,26.0,Defender,13.0,2.0,2.0,0.0,716.0,8.0,549.0,Defender,66.9,277.0,187.0,0.0,16.0,0.0,5.0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,716.0,8.0,0.0,0.0,84.2,0,2.6290787119376193,3.432036444162978
ulreich,bayern,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Goalkeeper,97.0,32.0,31.0,0.0,0.0,0.0,1.0,1.0,41.0,Goalkeeper,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goalkeeper,90.0,1.0,0.0,0.0,6.2,3,-4.787407241025011,-0.6280931444195453
upamecano,bayern,0.0,0,0.0,0.0,0.0,0.0,0.0,347.0,Defender,2.0,0.0,1.0,1.0,8.0,31.0,Defender,46.0,4.0,1.0,3.0,16.0,8.0,55.0,Defender,10.0,5.0,3.0,0.0,660.0,8.0,32.0,Defender,93.1,562.0,519.0,0.0,2.0,0.0,11.0,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,660.0,8.0,0.0,0.0,82.3,0,2.6981774530927125,4.7654811592708946
uribe,porto,0.0,0,0.0,0.0,0.0,0.0,0.0,277.0,Midfielder,3.0,0.0,2.0,1.0,4.0,129.0,Midfielder,28.0,12.0,4.0,8.0,1.0,4.0,146.0,Midfielder,6.0,1.0,3.0,0.0,289.0,4.0,291.0,Midfielder,83.5,112.0,96.0,0.0,1.0,0.0,2.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,289.0,4.0,0.0,0.0,36.8,0,-0.36186940275242474,2.199286363429054
vallejo,real madrid,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,543.0,Defender,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,8.0,2.0,0.0,0.0,1.5,3,-4.719503482215052,-1.8131068223555045
valverde,real madrid,64.0,Midfielder,1.0,0.0,3.0,10.0,11.0,98.0,Midfielder,9.0,0.0,4.0,5.0,11.0,121.0,Midfielder,29.0,13.0,7.0,6.0,10.0,11.0,263.0,Midfielder,4.0,5.0,2.0,0.0,804.0,11.0,232.0,Midfielder,85.4,395.0,336.0,20.0,15.0,3.0,1.0,11.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,804.0,11.0,0.0,1.0,96.7,0,6.479703494819942,2.8735360645567884
van de beek,man. united,0.0,0,0.0,0.0,0.0,0.0,0.0,440.0,Midfielder,1.0,1.0,0.0,0.0,4.0,317.0,Midfielder,11.0,8.0,3.0,5.0,3.0,4.0,263.0,Midfielder,4.0,2.0,1.0,0.0,204.0,4.0,322.0,Midfielder,82.3,117.0,102.0,0.0,0.0,0.0,1.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,204.0,4.0,0.0,0.0,23.5,1,-1.517252678728533,1.071022489017822
van der brempt,club brugge,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,317.0,Defender,11.0,5.0,3.0,2.0,2.0,5.0,201.0,Defender,5.0,4.0,0.0,0.0,162.0,5.0,538.0,Defender,68.8,58.0,40.0,28.0,7.0,2.0,2.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,162.0,5.0,0.0,0.0,21.5,1,-1.6372349252668024,0.33452902772978044
van dijk,liverpool,64.0,Defender,1.0,0.0,2.0,0.0,9.0,153.0,Defender,6.0,3.0,1.0,2.0,9.0,8.0,Defender,62.0,3.0,2.0,1.0,29.0,9.0,263.0,Defender,4.0,2.0,1.0,0.0,810.0,9.0,73.0,Defender,90.7,667.0,609.0,0.0,1.0,0.0,10.0,9.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,810.0,9.0,0.0,1.0,82.8,0,4.84189470282553,3.93988489547717
vanaken,club brugge,64.0,Midfielder,1.0,2.0,0.0,7.0,6.0,52.0,Midfielder,12.0,6.0,1.0,5.0,6.0,179.0,Midfielder,22.0,1.0,0.0,1.0,3.0,6.0,326.0,Midfielder,3.0,5.0,0.0,0.0,540.0,6.0,280.0,Midfielder,83.8,288.0,241.0,100.0,1.0,1.0,7.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,Midfielder,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,Midfielder,540.0,6.0,3.0,1.0,69.4,6,4.534188012328241,-2.992392168675757
varane,man. united,0.0,0,0.0,0.0,0.0,0.0,0.0,347.0,Defender,2.0,2.0,0.0,0.0,5.0,82.0,Defender,34.0,0.0,0.0,0.0,18.0,5.0,326.0,Defender,3.0,2.0,1.0,0.0,353.0,5.0,142.0,Defender,88.0,245.0,222.0,0.0,0.0,0.0,6.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,353.0,5.0,0.0,0.0,34.2,1,-0.7159403237940895,1.7240389843614328
vecino,inter,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,507.0,Midfielder,3.0,0.0,0.0,0.0,2.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,571.0,Midfielder,62.5,40.0,29.0,0.0,1.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,124.0,4.0,0.0,0.0,18.9,1,-3.5483743501782588,-1.1458321352548169
verbič,dynamo kyiv,0.0,0,0.0,0.0,0.0,0.0,0.0,277.0,Midfielder,3.0,0.0,1.0,2.0,3.0,479.0,Midfielder,4.0,2.0,1.0,1.0,0.0,3.0,326.0,Midfielder,3.0,4.0,1.0,0.0,91.0,3.0,608.0,Midfielder,35.7,26.0,18.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,91.0,3.0,0.0,0.0,13.1,1,-2.600897604343409,-0.9658705296376341
verissimo,benfica,0.0,0,0.0,0.0,0.0,0.0,0.0,347.0,Defender,2.0,0.0,2.0,0.0,3.0,166.0,Defender,23.0,2.0,1.0,1.0,11.0,3.0,417.0,Defender,2.0,1.0,1.0,0.0,270.0,3.0,306.0,Defender,83.0,111.0,93.0,0.0,0.0,0.0,6.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,270.0,3.0,0.0,0.0,30.2,1,-1.9205827063972036,0.779002352568738
verratti,paris,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,179.0,Midfielder,22.0,35.0,18.0,17.0,4.0,5.0,201.0,Midfielder,5.0,10.0,2.0,0.0,431.0,5.0,34.0,Midfielder,93.0,436.0,403.0,0.0,2.0,0.0,14.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,431.0,5.0,0.0,0.0,55.7,0,2.271821990566087,6.340330687750131
vertonghen,benfica,64.0,Defender,1.0,0.0,0.0,3.0,10.0,130.0,Defender,7.0,2.0,3.0,2.0,10.0,17.0,Defender,51.0,9.0,6.0,3.0,51.0,10.0,201.0,Defender,5.0,4.0,0.0,0.0,900.0,10.0,297.0,Defender,83.3,424.0,360.0,0.0,1.0,0.0,9.0,10.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,900.0,10.0,0.0,1.0,97.9,0,5.3745718279227015,4.558355006683922
vida,beşiktaş,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,241.0,Defender,16.0,1.0,1.0,0.0,2.0,2.0,263.0,Defender,4.0,4.0,1.0,0.0,180.0,2.0,95.0,Defender,90.0,99.0,90.0,0.0,0.0,0.0,4.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,180.0,2.0,0.0,0.0,19.1,1,-2.8316897331762654,0.06200211726580705
vidal,inter,24.0,Midfielder,2.0,0.0,0.0,2.0,7.0,277.0,Midfielder,3.0,2.0,0.0,1.0,7.0,110.0,Midfielder,30.0,19.0,10.0,9.0,9.0,7.0,55.0,Midfielder,10.0,6.0,1.0,0.0,409.0,7.0,78.0,Midfielder,90.4,254.0,222.0,66.0,3.0,2.0,3.0,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,Midfielder,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,Midfielder,409.0,7.0,1.0,2.0,53.2,0,4.651987379266231,2.228434567306009
vinícius júnior,real madrid,2.0,Forward,6.0,3.0,4.0,83.0,13.0,8.0,Forward,27.0,8.0,10.0,9.0,13.0,121.0,Forward,29.0,11.0,3.0,8.0,0.0,13.0,26.0,Forward,13.0,24.0,1.0,0.0,1199.0,13.0,304.0,Forward,83.1,451.0,377.0,31.0,19.0,6.0,0.0,13.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,Forward,4.0,3.0,1.0,0.0,0.0,4.0,0.0,0.0,13.0,Forward,1199.0,13.0,4.0,6.0,133.0,5,17.124957504165923,-4.348412417047686
vitinha,porto,0.0,0,0.0,0.0,0.0,0.0,0.0,219.0,Midfielder,4.0,1.0,0.0,3.0,6.0,300.0,Midfielder,12.0,4.0,0.0,4.0,1.0,6.0,326.0,Midfielder,3.0,0.0,2.0,0.0,218.0,6.0,106.0,Midfielder,89.8,142.0,127.0,0.0,11.0,0.0,6.0,6.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,218.0,6.0,0.0,0.0,31.1,1,-0.4740752023871286,0.8079668696890207
vitinho,dynamo kyiv,0.0,0,0.0,0.0,0.0,0.0,0.0,440.0,Midfielder,1.0,0.0,1.0,0.0,3.0,507.0,Midfielder,3.0,0.0,0.0,0.0,0.0,3.0,491.0,Midfielder,1.0,4.0,0.0,0.0,93.0,3.0,544.0,Midfielder,67.7,28.0,21.0,0.0,2.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,93.0,3.0,0.0,0.0,13.5,1,-3.0855556301211142,-1.0829010574689624
vitão,shakhtar donetsk,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,507.0,Defender,3.0,1.0,0.0,1.0,10.0,1.0,491.0,Defender,1.0,0.0,1.0,0.0,90.0,1.0,34.0,Defender,93.0,73.0,68.0,0.0,0.0,0.0,3.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,90.0,1.0,0.0,0.0,9.4,1,-3.7149629735217986,-0.7030398439162752
vlachodimos,benfica,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,486.0,Goalkeeper,73.8,345.0,247.0,0.0,0.0,0.0,52.0,10.0,3.0,Goalkeeper,38.0,17.0,1.0,5.0,5.0,10.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goalkeeper,900.0,10.0,0.0,0.0,55.4,3,-2.9193502204331536,4.9576533709268436
vlahović,juventus,0.0,0,0.0,0.0,0.0,0.0,0.0,179.0,Forward,5.0,4.0,1.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,442.0,Forward,77.0,29.0,22.0,0.0,1.0,0.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,Forward,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,Forward,180.0,2.0,1.0,0.0,20.9,3,-2.5679386497737777,-2.3881758486266067
von ballmoos,young boys,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,497.0,Goalkeeper,73.0,85.0,59.0,0.0,0.0,0.0,5.0,3.0,34.0,Goalkeeper,9.0,6.0,0.0,0.0,1.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goalkeeper,270.0,3.0,0.0,0.0,12.2,3,-4.282214890814511,-0.07611857371574335
vormer,club brugge,64.0,Midfielder,1.0,6.0,1.0,0.0,4.0,347.0,Midfielder,2.0,0.0,1.0,1.0,4.0,507.0,Midfielder,3.0,4.0,2.0,2.0,1.0,4.0,326.0,Midfielder,3.0,0.0,0.0,0.0,156.0,4.0,306.0,Midfielder,83.0,80.0,68.0,20.0,10.0,2.0,5.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,156.0,4.0,0.0,1.0,20.9,1,-0.7104792183992839,-0.6026834580879538
vranckx,wolfsburg,0.0,0,0.0,0.0,0.0,0.0,0.0,440.0,Midfielder,1.0,1.0,0.0,0.0,4.0,226.0,Midfielder,17.0,4.0,0.0,4.0,3.0,4.0,94.0,Midfielder,8.0,7.0,0.0,0.0,337.0,4.0,382.0,Midfielder,80.0,95.0,77.0,50.0,6.0,3.0,1.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfielder,337.0,4.0,0.0,0.0,41.5,1,-0.8516833332191222,0.8954391719655594
vrsaljko,atlético,0.0,0,0.0,0.0,0.0,0.0,0.0,347.0,Defender,2.0,1.0,1.0,0.0,5.0,166.0,Defender,23.0,6.0,3.0,3.0,8.0,5.0,31.0,Defender,12.0,2.0,1.0,0.0,304.0,5.0,558.0,Defender,65.6,80.0,55.0,20.0,5.0,1.0,1.0,5.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defender,304.0,5.0,0.0,0.0,36.9,1,-0.39019678327411805,1.5532535010697035
waldschmidt,wolfsburg,0.0,0,0.0,0.0,0.0,0.0,0.0,347.0,Forward,2.0,0.0,2.0,0.0,3.0,578.0,Forward,1.0,1.0,0.0,1.0,1.0,3.0,417.0,Forward,2.0,0.0,1.0,0.0,119.0,3.0,482.0,Forward,74.3,30.0,25.0,0.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forward,119.0,3.0,0.0,0.0,15.6,1,-2.8933683127308423,-0.93904428052056
